Date Created,Date Modified,Campaign Record ID#,Campaign Name,Initiative Record ID#,Initiative -Website,Initiative - Page Name,Initiative - Campaign Type,Initiative Record ID# - CF Required Completion Date,Campaign Link Neighborhood,Instruction Set (URL),Raw File (URL),Estimated ULD's (Queued),Actual ULD's (Post Filters),CF Start Date,CF Status,Assigned CF TL,CF Completion Date,Cleaned For Email Marketing (# of Contacts for EM),CF Attrition,Campaign Contact List (URL),Contact Finding: History/Notes/Issues,Email Marketing Status,Email Marketing Required Send Date,Email Marketing Projected Send Date,Email Marketing Actual Send Out Date,Promoted URL,Correspondence Template,Panic Template,12 Week Check,Overlapping Contacts,Email DNC,# Total Email Sent,Projected Links From Email Sent,Final Campaign Contact List/Panic Gdoc,Email Marketing: History/Notes/Issues,# of Assignments,Add Pusedo Assignment,# of Links Built,Actual Conversion %,Projected Conversion (To Date) %,Links,Age of Campaign (Day),Age of Campaign (Week),Contacts,Add Contact,Actual Contacts Harvested (Ref Only),Initial Email Sent Date (For Verification Only),QA Start Date,QA Completion Date
01-18-2016 09:48 PM,01-21-2016 10:14 AM,4503,RMI_FunctionalMedicine_Multivitamin_BL_Reviews.com,736,Reviews.com,Multivitamins,RMI,01-15-2016,functionalmedicine.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1p_e11osr9jlOqpOMo_giXuNmJVa_lutBRwAark-yTnE/edit#gid=1419728929,2422,960,01-13-2016,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,01-18-2016,514,46.458333333333%,https://docs.google.com/spreadsheets/d/1O6X1QGJgDpKL722GXH_0U7G5FzYzQey4djriqCJ1ygE/edit#gid=1609142150,"[JAN-18-16 Lowell Dela Pena] Actual Contacts= 549; Cleaned for Email Marketing=514 (Good Contacts=487, Duplicate Database=27); DNC Domain=8; Bad Email= 0; Duplicate= 26; Email DNC= 1; Foreign=0 ; Attrition=11.29%",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4503&z=iqm,0,,0%,4503,,,4503,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4503&z=iqm,0,,01-18-2016,01-18-2016
01-23-2016 10:11 PM,01-23-2016 10:11 PM,4536,RMI_ADA_ElectricToothbrush_BL_Reviews.com,740,Reviews.com,Electric Toothbrushes,RMI,01-22-2016,ada.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1Z06HhFWHy064YM3hfKT0yVKEQHPLcfAqotFHtc35hek/edit#gid=535259281,"42,670",4784,01-19-2016,11. CF Complete/Ready for Email Marketing,Julie Ann Marie Donio <58858854.cekc>,01-23-2016,3099,35.221571906355%,https://docs.google.com/spreadsheets/d/1cN7eVLVYIdux8FK4cFR4g4chXzgDKaksrpftq4N6eVE/edit#gid=1609142150,"[JAN-23-16 Lowell Dela Pena] Actual Contacts=3269 ; Cleaned for Email Marketing=Good Contacts=3099 , Duplicate Database=113 ; DNC Domain=24 ; Bad Email=0 ; Duplicate=15 ; Email DNC=18 ; Attrition=4.47%, Uploaded includes Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4536&z=iqm,0,,0%,4536,,,4536,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4536&z=iqm,0,,01-23-2016,01-23-2016
01-04-2016 03:18 PM,01-26-2016 02:14 PM,4472,AffordableOnlineColleges_TSD_PT1,733,TheSimpleDollar.com,Affordable Online Colleges,RMI,01-08-2016,"Highschools College and Financial Aid Resource pages using T1 Option 1.

Hi {{FIRST}}, 

I just came across this page on your high school’s website {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,

{{Agent First Name}}",,,,,01-04-2016,11. CF Complete/Ready for Email Marketing,,01-04-2016,1077,,,,7. Email Marketing In Progress,,01-12-2016,01-12-2016,http://www.thesimpledollar.com/affordable-online-colleges/,https://docs.google.com/document/d/1GMFUa5hrBVIspl9wlhJSX18HG1iZkNd58UB1xos6Zxs/edit,https://docs.google.com/spreadsheets/d/1j3PAxkEs7mC5k0AAwn2wFVESqi49EReTBjjtSEXHtsE/edit#gid=1716671053,277,,,800,6,https://drive.google.com/open?id=1H_CLbcoJUf1BCHMypWZ4HHpOV0uhqhk5Qa81jhDVsgI,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4472&z=iqm,17,2.125%,0.75%,4472,365 days,52,4472,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4472&z=iqm,800,01-12-2016,01-04-2016,01-04-2016
01-05-2016 03:03 PM,01-26-2016 02:14 PM,4473,AffordableOnlineColleges_TSD_PT2,733,TheSimpleDollar.com,Affordable Online Colleges,RMI,01-08-2016,"Highschools College and Financial Aid Resource pages using T1 Option 2.

Hi {{FIRST}}, I just came across your school’s resource page and loved all the helpful college education resources!.

I’m working with the people who are responsible for The Simple Dollar, and they just created a comprehensive guide about the future of education and how it can be made affordable. This resource could be a great addition to what you already have listed.

As part of their research, they found that not for profit public and private colleges and university are incorporating online degree programs. This trend is creating more opportunities for students to pursue their college education while also making it much more affordable. Unfortunately, many students and their parents are not aware of this and part of the reason is because much of the news that we hear today about online education is related to for profit schools. For this reason, the team at The Simple Dollar has published an investigative review of the most affordable online programs available based off of the US News College Ranking report - taking into consideration only reputable and high quality education that most people would consider.

Here’s the link to their guide here along with some of its key features, such as money saving tips as well as financial aid, and FAFSA resources:
http://www.thesimpledollar.com/affordable-online-colleges/

The Simple Dollar was created to help people learn and make better financial decisions by leveraging a data-driven approach along with real life experiences of industry experts. Because of their unbiased approach, many publications, government entities, and businesses already use their guides as resources for their readers.

Arizona Department of Education - http://www.azed.gov/resource-center/colleges-universities/ - listed as ‘Affordable Online Colleges’ at the bottom of the page
University of Maine, Upward Bound - http://umaine.edu/ub/student-center/coming-soon-college-application-information/ - listed using the link to the guide
http://www.rosaryhs.com/s/1514/index.aspx?gid=1&pgid=418
Riverside High School in Washington - http://www.auburn.wednet.edu/Page/1634 - listed using the link to the guide

If you like their affordable online colleges guide, do you think you could list the link to it in your resource section here {{Harvested Landing Page}}? Of course, you are free to choose the best place for it on your site.

Looking forward to hearing from you.

Thank you,

{{Agent First Name}}

",,,,,01-04-2016,11. CF Complete/Ready for Email Marketing,,01-04-2016,1530,,,,7. Email Marketing In Progress,,01-12-2016,01-12-2016,http://www.thesimpledollar.com/affordable-online-colleges/,https://docs.google.com/document/d/1tF18ybSLHdJmFjWGBTpZmzGx_PjQYh676A6lO8jg5GE/edit,https://docs.google.com/spreadsheets/d/1yKRFzWbdDjxgfnsMPRBaiCn2CB6gsA3-kbf3L0zRhvc/edit#gid=1716671053,792,,,738,5.535,https://drive.google.com/open?id=161H7A3dE4QeVewb_PrMtTWjP8xUB75HOgn7nFVO9UHg,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4473&z=iqm,29,3.929539295393%,0.75%,4473,365 days,52,4473,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4473&z=iqm,737,01-12-2016,01-04-2016,01-04-2016
01-13-2016 01:21 PM,01-26-2016 02:14 PM,4493,Reviews_OnlineTaxSoftware_PT2,735,Reviews.com,Online Tax Software,RMI,01-08-2016,"Combined Libraries Tax Resources - AB Testing Part 2:

Hi {{FIRST}}, I just came across your website’s resource page and I loved it.

I’m working with the people from Reviews.com, and they have created a comprehensive guide designed to help people with filing their tax returns. This resource could be a great addition to what you already have listed.

With tax season quickly approaching and with so many online filing options, tax filers are left to figure out which tax software best suits their needs. With this in mind, Reviews.com has created a completely free and comprehensive guide featuring expert reviews, detailed comparisons, and data-driven ratings - saving tax filers both time and effort in an otherwise time-intensive and, often times, blind decision process.

Here’s a link to their tax filing software guide.
http://www.reviews.com/online-tax-software/

Reviews.com was made to help people make better decisions with guides written by industry experts. Many publications, government entities, and businesses already use their guides as resources for their readers because of their data-driven analysis, detailed comparisons, and expert reviews. Libraries throughout the United State are citing our resource on their websites, enabling residents and families to access our research. Here are a few examples:

Chicago Public Library - http://www.westchicago.lib.il.us/online-resources/tax-resources.aspx - listed as ‘A guide to reviews of leading tax filing software programs’.
Indiana Public Library - http://www.indianafreelibrary.org/resources?field_resource_category_tid=All&page=5 - listed as ‘Tax Software Review’.
Wayne Public Library - http://www.wayne.lib.mi.us/adultinternet.html - listed as ‘Online Tax Software Review’.

If you like their tax filing software guide, do you think you could list the link to it in your resource section here {{Harvested Landing Page}}? Of course, you are free to choose the best place for it on your site.

Looking forward to hearing from you.

Thank you,

{{Agent First Name}}
",,,,,01-13-2016,11. CF Complete/Ready for Email Marketing,,01-13-2016,1374,,,,7. Email Marketing In Progress,,01-13-2016,01-13-2016,http://www.reviews.com/online-tax-software/,https://docs.google.com/document/d/101lh9Y8vQ9liGxsbAWIPqk32rP1Am95eB4sVWFyCGc8/edit,https://docs.google.com/spreadsheets/d/1AI3Fv8dUIkmhStWNMMIjdAYMGsIflsFDSayw7ldv9kU/edit#gid=1716671053,597,,,777,5.8275,https://drive.google.com/open?id=147F_ipdNt_5mdP1h_2XH-gePHau55s57pwvgpFCnzV8,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4493&z=iqm,9,1.1583011583012%,0.75%,4493,364 days,52,4493,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4493&z=iqm,776,01-12-2016,01-13-2016,01-13-2016
01-13-2016 10:35 AM,01-26-2016 02:14 PM,4490,TSD_TaxSoftware_PT2,734,TheSimpleDollar.com,Tax Software,RMI,01-08-2016,"Combined for A/B Testing - Test 2:

Hi {{FIRST}}, I just came across your website’s resource page and I loved it.

I’m working with the people who are responsible for The Simple Dollar, and they just created a comprehensive guide designed to help those unfamiliar with filing their tax returns navigate all the different platforms available, from free to paid services. This resource could be a great addition to what you already have listed.

With tax season quickly approaching, many people will file their taxes online because of its increased convenience, thoroughness, and security. But with so many online filing options, people are left to figure out which tax software best suits their needs. With this in mind, The Simple Dollar has created a completely free and comprehensive guide featuring expert reviews, detailed comparisons, and data-driven ratings - saving tax filers both time and effort in an otherwise time-intensive and, often times, blind decision process.

Here’s a link to their tax filing software guide.
http://www.thesimpledollar.com/best-tax-software/

The Simple Dollar was made to help people make better decisions with guides written by industry experts. Because of their unbiased approach, many publications, government entities, and businesses already use their guides as resources for their readers.

If you like their tax filing software guide, do you think you could list the link to it in your resource section here {{Harvested Landing Page}}? Of course, you are free to choose the best place for it on your site.

Looking forward to hearing from you.

Thank you,

{{Agent First Name}}
",,,,,01-08-2016,11. CF Complete/Ready for Email Marketing,,01-08-2016,1473,,,,7. Email Marketing In Progress,,01-13-2016,01-12-2016,http://www.thesimpledollar.com/best-tax-software/,https://docs.google.com/document/d/1H0iFtBOWN0yFSj2QXVbO0606FOOjqBqQYAu88eQuxfU/edit,https://docs.google.com/spreadsheets/d/19YHD9vQ9J2BhUzZbq9u5dVKDlNWtykoaxrvF0x3X9VE/edit#gid=1716671053,193,,,1280,9.6,https://drive.google.com/open?id=1-koz2AvihxuLDo6dYU7VKab2zIFFwRCiyxq5V3FywGY,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4490&z=iqm,1,0.078125%,0.75%,4490,365 days,52,4490,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4490&z=iqm,1473,01-12-2016,01-08-2016,01-08-2016
01-21-2016 09:03 AM,01-26-2016 02:14 PM,4519,Reviews_GenNutrition_PT1,736,Reviews.com,Multivitamins,RMI,01-15-2016,"Combined general nutrition resource pages - A/B Testing - Test 1

Hi {{FIRST}}, 

I just came across your website’s nutrition resource page: {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,

{{Agent First Name}}",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1256,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/best-multivitamin/,https://docs.google.com/document/d/1bhE74DZ_Q71Ba-09o1EzhDiDU5KVs-m4gR59JfzUiqw/edit,https://docs.google.com/spreadsheets/d/18a2cnMlvq6OaZ487_kBaWU_HwN-ZOINDigCVYNAJk7k/edit#gid=1716671053,55,,,1201,9.0075,https://drive.google.com/open?id=1EWJ8hVaU7xvPDnuzi4gb-Rr9C65s_UEBLbJAKg8kMnU,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4519&z=iqm,8,0.6661115736886%,0.743625%,4519,356 days,50,4519,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4519&z=iqm,1256,01-21-2016,01-21-2016,01-21-2016
01-21-2016 09:05 AM,01-26-2016 02:14 PM,4520,Reviews_GenNutrition_PT2,736,Reviews.com,Multivitamins,RMI,01-15-2016,"Combined general nutrition resource pages - A/B Testing - Test 2

Hi {{FIRST}},

I just came across your website’s nutrition resource page: {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content and wanted to share a resource with you. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1256,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/best-multivitamin/,https://docs.google.com/document/d/1_fmkO9nt1PwhPMh0onImBKR4NrtNC_Mz95gXGK_aT18/edit,https://docs.google.com/spreadsheets/d/1dSXVuBssOAebwemV9UPNvynNwhmw74OT62Do8NZRN7I/edit#gid=1716671053,49,,,1207,9.0525,https://drive.google.com/open?id=1LxW4N_GPpl7EXtJ30OLKxRHx5y0Jg1UAuLepwfZvcCc,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4520&z=iqm,3,0.24855012427506%,0.743625%,4520,356 days,50,4520,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4520&z=iqm,1256,01-21-2016,01-21-2016,01-21-2016
01-21-2016 10:24 AM,01-26-2016 02:14 PM,4521,Reviews_RealEstate_PT1,738,Reviews.com,Home Security Systems,RMI,01-15-2016,"Real Estate Agents - AB Testing - Test 1

Hi {{FIRST}}, 

I just came across your website: {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1347,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/home-security-systems/,https://docs.google.com/document/d/1At8fM0M1GRWvW21Y-hXHyo9286fSmZCeRtaH0HBgJ9w/edit,https://docs.google.com/spreadsheets/d/1UTFNmhWi31AAnMeuV9XOGx-lYdDGHEkFD3cBWYFeHB4/edit#gid=1716671053,103,,,1244,9.33,https://drive.google.com/open?id=1dvb4PMO4l4tfmOWWEFkqem9YkjE8NpX5VI2SfRonCLQ,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4521&z=iqm,0,0%,0.743625%,4521,356 days,50,4521,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4521&z=iqm,1347,01-21-2016,01-21-2016,01-21-2016
01-21-2016 10:26 AM,01-26-2016 02:14 PM,4522,Reviews_RealEstate_PT2,738,Reviews.com,Home Security Systems,RMI,01-15-2016,"Real Estate Agents - AB Testing - Test 2:

Hi {{FIRST}},
I just came across your website: {{Harvested Landing Page}} and I loved all the wonderful homeownership resources.

I wanted to connect with the person that is responsible for the content and wanted to share a resource with you. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1347,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/home-security-systems/,https://docs.google.com/document/d/1f6b62R5HXZRcBKEGRkYBro-88WlRzOk-l4aQWD5_xGU/edit,https://docs.google.com/spreadsheets/d/1iWsXSITcI6IH0aPCiVUpLd5uWXRaPzNJAiltQn6mlOc/edit#gid=1716671053,88,,,1259,9.4425,https://drive.google.com/open?id=1YrvEAZuoMfii-3pJxXjixihto2uf-_cirqwNI_zOmGQ,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4522&z=iqm,0,0%,0.743625%,4522,356 days,50,4522,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4522&z=iqm,1346,01-21-2016,01-21-2016,01-21-2016
01-21-2016 11:55 AM,01-26-2016 02:14 PM,4523,Review_GenHomeSec_PT1,738,Reviews.com,Home Security Systems,RMI,01-15-2016,"General home security resource: A/B Testing - Test 1

Hi {{FIRST}}, 

I just came across your website: {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1024,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/home-security-systems/,https://docs.google.com/document/d/1MiVy7eY3xQi1g3ty3ANGz0Z8k7lmiWTm-Rid0eK9Wpg/edit,https://docs.google.com/spreadsheets/d/1Qvv9-5WBg6jJxhJcbAHm_e_yxTmo2yzWTnFKMFktK8k/edit#gid=1716671053,10,,,1014,7.605,https://drive.google.com/open?id=1H90jKvRyr182_Ao8CWJSkDhnziP5O033HRAbS5dGpXs,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4523&z=iqm,3,0.29585798816568%,0.743625%,4523,356 days,50,4523,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4523&z=iqm,1024,01-21-2016,01-21-2016,01-21-2016
01-21-2016 11:56 AM,01-26-2016 02:14 PM,4524,Review_GenHomeSec_PT2,738,Reviews.com,Home Security Systems,RMI,01-15-2016,"General home security resource: A/B Testing - Test 2

Hi {{FIRST}},

I just came across your website: {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content and wanted to share a resource with you. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,
",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1025,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/home-security-systems/,https://docs.google.com/document/d/1H64cmzsklToOh52ZeQNUwrFBSoNYa8ZcaQ4uDeRs9vE/edit,https://docs.google.com/spreadsheets/d/1FPuvn7xwyGqORBIsf4w6Fc4XufS2M8YalxNAg8lapIE/edit#gid=1716671053,27,,,998,7.485,https://drive.google.com/open?id=1HRHAjVk7hI8mVjtvc14Cd-N33FptI__xPo1czanoNaU,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4524&z=iqm,2,0.2004008016032%,0.743625%,4524,356 days,50,4524,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4524&z=iqm,1024,01-21-2016,01-21-2016,01-21-2016
01-21-2016 12:36 PM,01-26-2016 02:14 PM,4525,ChildNutrition_Reviews_PT1,736,Reviews.com,Multivitamins,RMI,01-15-2016,"Child Nutrition Resource A/B Testing - Test 1:
Hi {{FIRST}}, 

I just came across your website’s nutrition resource page: {{Harvested Landing Page}} and I loved all the wonderful resources.

I wanted to connect with the person that is responsible for the content. Are you that person, if not, can you forward me to the right person?  

Looking forward to hearing from you.

Thank you,",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1610,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/best-multivitamin/,https://docs.google.com/document/d/1JAJv2VZXYzI-SnWhObi-xcgEdyQrQv71jQ_xNa6AQhY/edit,https://docs.google.com/spreadsheets/d/1hjzbKgFpRpReHDFlLBqyqXMqHZNP0nltLY8A2TIbzbA/edit,129,,,1481,11.1075,https://drive.google.com/open?id=1SlyPjVgno6IxV6omxlgQBWOQGaGXcjdJtIb0i8gYL6c,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4525&z=iqm,4,0.13504388926401%,0.743625%,4525,356 days,50,4525,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4525&z=iqm,1610,01-21-2016,01-21-2016,01-21-2016
01-21-2016 12:37 PM,01-26-2016 02:14 PM,4526,ChildNutrition_Reviews_PT2,736,Reviews.com,Multivitamins,RMI,01-15-2016,"Child Nutrition Resource A/B Testing - Test 2:
",,,,,01-21-2016,11. CF Complete/Ready for Email Marketing,,01-21-2016,1611,,,,7. Email Marketing In Progress,,01-21-2016,01-21-2016,http://www.reviews.com/best-multivitamin/,https://docs.google.com/document/d/1CJ6wUCDZpE2PVTWhQvhu56tyt6wIl-CyfmU5yLJh8Ag/edit,https://docs.google.com/spreadsheets/d/1RXblJAThipD8hPok_wuwoVt-7MuYJm1czckQqLSTnMk/edit#gid=1716671053,97,,,1514,11.355,https://drive.google.com/open?id=1GWFK_BjjRuby1BLYyynxdE56yUzGOeiVhYvGzkv7dzY,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4526&z=iqm,4,0.26420079260238%,0.743625%,4526,356 days,50,4526,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4526&z=iqm,1612,01-21-2016,01-21-2016,01-21-2016
01-22-2016 07:06 AM,01-28-2016 10:14 AM,4527,RMI_CombinedBL1_WirelessRouter_BL_Reviews.com,739,Reviews.com,Wireless Routers,RMI,01-22-2016,https://docs.google.com/spreadsheets/d/1eR5NxYzYawlwi6eNMGOqIe877YELvXg0-qBpClpTjqk/edit#gid=553016307,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/13kiqH8I8C_bcNImWci3NJ-aRxLWI7PRuMA85VASucpY/edit#gid=662309113,775,8,01-06-2016,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,01-14-2016,4,50%,https://docs.google.com/spreadsheets/d/1h5T6i8WRPcmNVxGNUs8Fls_8iW-JA6MHbL5Y_ac3NSA/edit#gid=1609142150,"[JAN-22-16 Lowell Dela Pena] Actual Contacts= 4; Cleaned for Email Marketing=4 (Good Contacts=4, Duplicate Database=0); DNC Domain=0; Bad Email= 0; Duplicate= 0; Email DNC= 0; Foreign=0 ; Attrition=0%",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4527&z=iqm,0,,0%,4527,,,4527,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4527&z=iqm,8,01-26-2016,01-14-2016,01-14-2016
01-22-2016 07:11 AM,01-28-2016 10:14 AM,4528,RMI_OpenWRT_WirelessRouter_BL_Reviews.com,739,Reviews.com,Wireless Routers,RMI,01-22-2016,openwrt.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1OdgiOWSgRlB7cmzxGaNOv3KOBmesRMw3soD9FeLGT4g/edit#gid=212074214,"13,398",169,01-18-2016,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,01-21-2016,72,57.396449704142%,https://docs.google.com/spreadsheets/d/1ljiHNQnaBlIV0T5FAUcw1CaTQYsACDZUGJyi_aX4pkg/edit#gid=1609142150,"[JAN-22-16 Lowell Dela Pena] Actual Contacts= 84; Cleaned for Email Marketing=Good Contacts=72, Duplicate Database=1 ; DNC Domain=6; Bad Email= 0; Duplicate= 5; Email DNC= 0; Foreign=0 ; Attrition=14.29% Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=4528&z=iqm,0,,0%,4528,,,4528,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=4528&z=iqm,1,01-28-2016,01-21-2016,01-21-2016
